cycle,indicator,country,country_zh,value,rank,n,pct_rank
2006,env_concern,Finland,芬蘭,-0.51688,57,57,100.0
2006,env_optimism,Qatar,卡達,0.73259,1,57,0.0
2006,env_optimism,Kyrgyzstan,吉爾吉斯,0.72454,2,57,1.8
2006,env_optimism,Bulgaria,保加利亞,0.68333,3,57,3.6
2006,env_optimism,Azerbaijan,亞塞拜然,0.62766,4,57,5.4
2006,env_optimism,Montenegro,蒙特內哥羅,0.59718,5,57,7.1
2006,env_optimism,Thailand,泰國,0.57797,6,57,8.9
2006,env_optimism,Russia,俄羅斯,0.57332,7,57,10.7
2006,env_optimism,Romania,羅馬尼亞,0.51142,8,57,12.5
2006,env_optimism,Israel,以色列,0.47965,9,57,14.3
2006,env_optimism,Norway,挪威,0.42408,10,57,16.1
2006,env_optimism,Korea,韓國,0.36741,11,57,17.9
2006,env_optimism,Macao (China),澳門,0.35633,12,57,19.6
2006,env_optimism,Hong Kong (China),香港,0.32887,13,57,21.4
2006,env_optimism,Colombia,哥倫比亞,0.30038,14,57,23.2
2006,env_optimism,Tunisia,突尼西亞,0.29729,15,57,25.0
2006,env_optimism,Chile,智利,0.29349,16,57,26.8
2006,env_optimism,Serbia,塞爾維亞,0.2811,17,57,28.6
2006,env_optimism,Jordan,約旦,0.24073,18,57,30.4
2006,env_optimism,Sweden,瑞典,0.1933,19,57,32.1
2006,env_optimism,Poland,波蘭,0.18939,20,57,33.9
2006,env_optimism,Lithuania,立陶宛,0.18333,21,57,35.7
2006,env_optimism,Spain,西班牙,0.17323,22,57,37.5
2006,env_optimism,Latvia,拉脫維亞,0.15889,23,57,39.3
2006,env_optimism,Indonesia,印尼,0.15855,24,57,41.1
2006,env_optimism,Argentina,阿根廷,0.15478,25,57,42.9
2006,env_optimism,United States,美國,0.13732,26,57,44.6
2006,env_optimism,Ireland,愛爾蘭,0.12296,27,57,46.4
2006,env_optimism,Japan,日本,0.10029,28,57,48.2
2006,env_optimism,Netherlands,荷蘭,0.09097,29,57,50.0
2006,env_optimism,Denmark,丹麥,0.0739,30,57,51.8
2006,env_optimism,Greece,希臘,0.0608,31,57,53.6
2006,env_optimism,Czechia,捷克,0.05878,32,57,55.4
2006,env_optimism,Iceland,冰島,0.03483,33,57,57.1
2006,env_optimism,Italy,義大利,0.03401,34,57,58.9
2006,env_optimism,Chinese Taipei,臺灣,0.02987,35,57,60.7
2006,env_optimism,Estonia,愛沙尼亞,0.0204,36,57,62.5
2006,env_optimism,Brazil,巴西,0.00702,37,57,64.3
2006,env_optimism,Finland,芬蘭,0.00114,38,57,66.1
2006,env_optimism,Uruguay,烏拉圭,-0.02848,39,57,67.9
2006,env_optimism,Hungary,匈牙利,-0.05199,40,57,69.6
2006,env_optimism,United Kingdom,英國,-0.07308,41,57,71.4
2006,env_optimism,Türkiye,土耳其,-0.07787,42,57,73.2
2006,env_optimism,Slovak Republic,斯洛伐克,-0.08434,43,57,75.0
2006,env_optimism,Switzerland,瑞士,-0.09673,44,57,76.8
2006,env_optimism,Germany,德國,-0.10244,45,57,78.6
2006,env_optimism,France,法國,-0.10977,46,57,80.4
2006,env_optimism,Slovenia,斯洛維尼亞,-0.11999,47,57,82.1
2006,env_optimism,Australia,澳洲,-0.1305,48,57,83.9
2006,env_optimism,Mexico,墨西哥,-0.14496,49,57,85.7
2006,env_optimism,Belgium,比利時,-0.17012,50,57,87.5
2006,env_optimism,Luxembourg,盧森堡,-0.17778,51,57,89.3
2006,env_optimism,Portugal,葡萄牙,-0.19788,52,57,91.1
2006,env_optimism,Austria,奧地利,-0.21387,53,57,92.9
2006,env_optimism,Canada,加拿大,-0.21749,54,57,94.6
2006,env_optimism,New Zealand,紐西蘭,-0.22134,55,57,96.4
2006,env_optimism,Liechtenstein,列支敦斯登,-0.26152,56,57,98.2
2006,env_optimism,Croatia,克羅埃西亞,-0.29162,57,57,100.0
2006,env_responsibility,Chinese Taipei,臺灣,0.76367,1,56,0.0
2006,env_responsibility,Türkiye,土耳其,0.7299,2,56,1.8
2006,env_responsibility,Portugal,葡萄牙,0.52495,3,56,3.6
2006,env_responsibility,Korea,韓國,0.42673,4,56,5.5
2006,env_responsibility,Mexico,墨西哥,0.39144,5,56,7.3
2006,env_responsibility,Chile,智利,0.37049,6,56,9.1
2006,env_responsibility,Macao (China),澳門,0.35866,7,56,10.9
2006,env_responsibility,Spain,西班牙,0.31427,8,56,12.7
2006,env_responsibility,Thailand,泰國,0.29624,9,56,14.5
2006,env_responsibility,Hong Kong (China),香港,0.29176,10,56,16.4
2006,env_responsibility,France,法國,0.27748,11,56,18.2
2006,env_responsibility,Montenegro,蒙特內哥羅,0.27183,12,56,20.0
2006,env_responsibility,Jordan,約旦,0.2496,13,56,21.8
2006,env_responsibility,Hungary,匈牙利,0.22113,14,56,23.6
2006,env_responsibility,Qatar,卡達,0.20768,15,56,25.5
2006,env_responsibility,Colombia,哥倫比亞,0.19417,16,56,27.3
2006,env_responsibility,Tunisia,突尼西亞,0.1913,17,56,29.1
2006,env_responsibility,Slovenia,斯洛維尼亞,0.17409,18,56,30.9
2006,env_responsibility,Poland,波蘭,0.16816,19,56,32.7
2006,env_responsibility,Greece,希臘,0.16633,20,56,34.5
2006,env_responsibility,Serbia,塞爾維亞,0.1545,21,56,36.4
2006,env_responsibility,Italy,義大利,0.0848,22,56,38.2
2006,env_responsibility,Luxembourg,盧森堡,0.07611,23,56,40.0
2006,env_responsibility,Brazil,巴西,0.05788,24,56,41.8
2006,env_responsibility,Liechtenstein,列支敦斯登,0.04909,25,56,43.6
2006,env_responsibility,Switzerland,瑞士,0.04458,26,56,45.5
2006,env_responsibility,Uruguay,烏拉圭,0.04429,27,56,47.3
2006,env_responsibility,Argentina,阿根廷,0.039,28,56,49.1
2006,env_responsibility,Japan,日本,0.03877,29,56,50.9
2006,env_responsibility,Bulgaria,保加利亞,0.03736,30,56,52.7
2006,env_responsibility,Kyrgyzstan,吉爾吉斯,0.02488,31,56,54.5
2006,env_responsibility,Azerbaijan,亞塞拜然,0.02065,32,56,56.4
2006,env_responsibility,Canada,加拿大,0.01853,33,56,58.2
2006,env_responsibility,Belgium,比利時,0.01135,34,56,60.0
2006,env_responsibility,Austria,奧地利,0.00665,35,56,61.8
2006,env_responsibility,Russia,俄羅斯,-6e-05,36,56,63.6
2006,env_responsibility,Croatia,克羅埃西亞,-0.00215,37,56,65.5
2006,env_responsibility,Ireland,愛爾蘭,-0.00759,38,56,67.3
2006,env_responsibility,Indonesia,印尼,-0.01725,39,56,69.1
2006,env_responsibility,Lithuania,立陶宛,-0.03859,40,56,70.9
2006,env_responsibility,Germany,德國,-0.10139,41,56,72.7
2006,env_responsibility,Finland,芬蘭,-0.102,42,56,74.5
2006,env_responsibility,Romania,羅馬尼亞,-0.10808,43,56,76.4
2006,env_responsibility,Estonia,愛沙尼亞,-0.16965,44,56,78.2
2006,env_responsibility,Slovak Republic,斯洛伐克,-0.24761,45,56,80.0
2006,env_responsibility,Australia,澳洲,-0.25096,46,56,81.8
2006,env_responsibility,Denmark,丹麥,-0.25112,47,56,83.6
2006,env_responsibility,United Kingdom,英國,-0.26975,48,56,85.5
2006,env_responsibility,Norway,挪威,-0.2714,49,56,87.3
2006,env_responsibility,Iceland,冰島,-0.27843,50,56,89.1
2006,env_responsibility,Czechia,捷克,-0.28911,51,56,90.9
2006,env_responsibility,United States,美國,-0.3276,52,56,92.7
2006,env_responsibility,Sweden,瑞典,-0.33143,53,56,94.5
2006,env_responsibility,New Zealand,紐西蘭,-0.34453,54,56,96.4
2006,env_responsibility,Latvia,拉脫維亞,-0.3833,55,56,98.2
2006,env_responsibility,Netherlands,荷蘭,-0.47542,56,56,100.0
2006,future_motivation,Tunisia,突尼西亞,1.07023,1,57,0.0
2006,future_motivation,Jordan,約旦,1.06925,2,57,1.8
2006,future_motivation,Kyrgyzstan,吉爾吉斯,1.02908,3,57,3.6
2006,future_motivation,Thailand,泰國,0.85642,4,57,5.4
2006,future_motivation,Indonesia,印尼,0.80919,5,57,7.1
2006,future_motivation,Colombia,哥倫比亞,0.73878,6,57,8.9
2006,future_motivation,Azerbaijan,亞塞拜然,0.68416,7,57,10.7
2006,future_motivation,Türkiye,土耳其,0.65197,8,57,12.5
2006,future_motivation,Qatar,卡達,0.59907,9,57,14.3
2006,future_motivation,Mexico,墨西哥,0.59875,10,57,16.1
2006,future_motivation,Romania,羅馬尼亞,0.54638,11,57,17.9
2006,future_motivation,Brazil,巴西,0.45859,12,57,19.6
2006,future_motivation,Bulgaria,保加利亞,0.38018,13,57,21.4
2006,future_motivation,Russia,俄羅斯,0.32732,14,57,23.2
2006,future_motivation,Montenegro,蒙特內哥羅,0.32298,15,57,25.0
2006,future_motivation,Argentina,阿根廷,0.31304,16,57,26.8
2006,future_motivation,Israel,以色列,0.30573,17,57,28.6
2006,future_motivation,Hong Kong (China),香港,0.28777,18,57,30.4
2006,future_motivation,Serbia,塞爾維亞,0.28206,19,57,32.1
2006,future_motivation,Portugal,葡萄牙,0.26589,20,57,33.9
2006,future_motivation,Chile,智利,0.24084,21,57,35.7
2006,future_motivation,Croatia,克羅埃西亞,0.21669,22,57,37.5
2006,future_motivation,Canada,加拿大,0.20268,23,57,39.3
2006,future_motivation,United States,美國,0.20183,24,57,41.1
2006,future_motivation,Italy,義大利,0.19695,25,57,42.9
2006,future_motivation,Macao (China),澳門,0.16693,26,57,44.6
2006,future_motivation,Poland,波蘭,0.15576,27,57,46.4
2006,future_motivation,Greece,希臘,0.15042,28,57,48.2
2006,future_motivation,Uruguay,烏拉圭,0.14356,29,57,50.0
2006,future_motivation,Chinese Taipei,臺灣,0.13683,30,57,51.8
2006,future_motivation,Lithuania,立陶宛,0.12435,31,57,53.6
2006,future_motivation,Slovak Republic,斯洛伐克,0.08242,32,57,55.4
2006,future_motivation,Spain,西班牙,0.07662,33,57,57.1
2006,future_motivation,Hungary,匈牙利,0.07411,34,57,58.9
2006,future_motivation,Slovenia,斯洛維尼亞,0.00889,35,57,60.7
2006,future_motivation,New Zealand,紐西蘭,0.00114,36,57,62.5
2006,future_motivation,Iceland,冰島,-0.02179,37,57,64.3
2006,future_motivation,Belgium,比利時,-0.03151,38,57,66.1
2006,future_motivation,France,法國,-0.03361,39,57,67.9
2006,future_motivation,Luxembourg,盧森堡,-0.04719,40,57,69.6
2006,future_motivation,Ireland,愛爾蘭,-0.04833,41,57,71.4
2006,future_motivation,Australia,澳洲,-0.07347,42,57,73.2
2006,future_motivation,Latvia,拉脫維亞,-0.08938,43,57,75.0
2006,future_motivation,Estonia,愛沙尼亞,-0.09015,44,57,76.8
2006,future_motivation,United Kingdom,英國,-0.11561,45,57,78.6
2006,future_motivation,Czechia,捷克,-0.11657,46,57,80.4
2006,future_motivation,Germany,德國,-0.15088,47,57,82.1
2006,future_motivation,Finland,芬蘭,-0.17083,48,57,83.9
2006,future_motivation,Denmark,丹麥,-0.17475,49,57,85.7
2006,future_motivation,Sweden,瑞典,-0.21065,50,57,87.5
2006,future_motivation,Switzerland,瑞士,-0.2176,51,57,89.3
2006,future_motivation,Norway,挪威,-0.22213,52,57,91.1
2006,future_motivation,Netherlands,荷蘭,-0.23811,53,57,92.9
2006,future_motivation,Japan,日本,-0.24096,54,57,94.6
2006,future_motivation,Korea,韓國,-0.25143,55,57,96.4
2006,future_motivation,Liechtenstein,列支敦斯登,-0.29638,56,57,98.2
2006,future_motivation,Austria,奧地利,-0.32927,57,57,100.0
2006,general_interest,Colombia,哥倫比亞,1.14622,1,57,0.0
2006,general_interest,Kyrgyzstan,吉爾吉斯,0.90558,2,57,1.8
2006,general_interest,Thailand,泰國,0.79206,3,57,3.6
2006,general_interest,Tunisia,突尼西亞,0.77495,4,57,5.4
2006,general_interest,Mexico,墨西哥,0.75941,5,57,7.1
2006,general_interest,Jordan,約旦,0.67615,6,57,8.9
2006,general_interest,Azerbaijan,亞塞拜然,0.60482,7,57,10.7
2006,general_interest,Indonesia,印尼,0.55521,8,57,12.5
2006,general_interest,Brazil,巴西,0.51222,9,57,14.3
2006,general_interest,Montenegro,蒙特內哥羅,0.41602,10,57,16.1
2006,general_interest,Romania,羅馬尼亞,0.38194,11,57,17.9
2006,general_interest,Chile,智利,0.35693,12,57,19.6
2006,general_interest,Lithuania,立陶宛,0.3464,13,57,21.4
2006,general_interest,Qatar,卡達,0.28439,14,57,23.2
2006,general_interest,Russia,俄羅斯,0.27905,15,57,25.0
2006,general_interest,Serbia,塞爾維亞,0.25735,16,57,26.8
2006,general_interest,Uruguay,烏拉圭,0.24825,17,57,28.6
2006,general_interest,Türkiye,土耳其,0.22441,18,57,30.4
2006,general_interest,Argentina,阿根廷,0.22362,19,57,32.1
2006,general_interest,France,法國,0.20158,20,57,33.9
2006,general_interest,Greece,希臘,0.19483,21,57,35.7
2006,general_interest,Hong Kong (China),香港,0.1943,22,57,37.5
2006,general_interest,Estonia,愛沙尼亞,0.19046,23,57,39.3
2006,general_interest,Germany,德國,0.18872,24,57,41.1
2006,general_interest,Bulgaria,保加利亞,0.18313,25,57,42.9
2006,general_interest,Italy,義大利,0.17856,26,57,44.6
2006,general_interest,Croatia,克羅埃西亞,0.17031,27,57,46.4
2006,general_interest,Latvia,拉脫維亞,0.16465,28,57,48.2
2006,general_interest,Portugal,葡萄牙,0.16161,29,57,50.0
2006,general_interest,Luxembourg,盧森堡,0.13695,30,57,51.8
2006,general_interest,Canada,加拿大,0.10677,31,57,53.6
2006,general_interest,Macao (China),澳門,0.10031,32,57,55.4
2006,general_interest,Chinese Taipei,臺灣,0.08774,33,57,57.1
2006,general_interest,Poland,波蘭,0.05538,34,57,58.9
2006,general_interest,Austria,奧地利,0.05295,35,57,60.7
2006,general_interest,Slovenia,斯洛維尼亞,0.03276,36,57,62.5
2006,general_interest,United States,美國,0.03097,37,57,64.3
2006,general_interest,Belgium,比利時,0.02382,38,57,66.1
2006,general_interest,Switzerland,瑞士,0.00362,39,57,67.9
2006,general_interest,United Kingdom,英國,-0.01239,40,57,69.6
2006,general_interest,Norway,挪威,-0.03111,41,57,71.4
2006,general_interest,Czechia,捷克,-0.03497,42,57,73.2
2006,general_interest,Liechtenstein,列支敦斯登,-0.05857,43,57,75.0
2006,general_interest,Hungary,匈牙利,-0.07294,44,57,76.8
2006,general_interest,New Zealand,紐西蘭,-0.09776,45,57,78.6
2006,general_interest,Slovak Republic,斯洛伐克,-0.11116,46,57,80.4
2006,general_interest,Japan,日本,-0.12948,47,57,82.1
2006,general_interest,Sweden,瑞典,-0.1307,48,57,83.9
2006,general_interest,Ireland,愛爾蘭,-0.14242,49,57,85.7
2006,general_interest,Iceland,冰島,-0.14542,50,57,87.5
2006,general_interest,Denmark,丹麥,-0.17228,51,57,89.3
2006,general_interest,Spain,西班牙,-0.17963,52,57,91.1
2006,general_interest,Israel,以色列,-0.21229,53,57,92.9
2006,general_interest,Australia,澳洲,-0.21905,54,57,94.6
2006,general_interest,Korea,韓國,-0.24441,55,57,96.4
2006,general_interest,Finland,芬蘭,-0.24536,56,57,98.2
2006,general_interest,Netherlands,荷蘭,-0.34517,57,57,100.0
2006,general_value,Thailand,泰國,0.77243,1,57,0.0
2006,general_value,Chinese Taipei,臺灣,0.71503,2,57,1.8
2006,general_value,Tunisia,突尼西亞,0.70402,3,57,3.6
2006,general_value,Jordan,約旦,0.59594,4,57,5.4
2006,general_value,Chile,智利,0.5773,5,57,7.1
2006,general_value,Hong Kong (China),香港,0.54554,6,57,8.9
2006,general_value,Macao (China),澳門,0.53925,7,57,10.7
2006,general_value,Azerbaijan,亞塞拜然,0.53038,8,57,12.5
2006,general_value,Colombia,哥倫比亞,0.46798,9,57,14.3
2006,general_value,Türkiye,土耳其,0.45804,10,57,16.1
2006,general_value,Kyrgyzstan,吉爾吉斯,0.41208,11,57,17.9
2006,general_value,Qatar,卡達,0.40892,12,57,19.6
2006,general_value,Portugal,葡萄牙,0.36893,13,57,21.4
2006,general_value,Mexico,墨西哥,0.3677,14,57,23.2
2006,general_value,Indonesia,印尼,0.31424,15,57,25.0
2006,general_value,Spain,西班牙,0.29373,16,57,26.8
2006,general_value,Korea,韓國,0.2656,17,57,28.6
2006,general_value,Brazil,巴西,0.2587,18,57,30.4
2006,general_value,Bulgaria,保加利亞,0.25605,19,57,32.1
2006,general_value,Montenegro,蒙特內哥羅,0.24321,20,57,33.9
2006,general_value,Israel,以色列,0.24175,21,57,35.7
2006,general_value,Poland,波蘭,0.2243,22,57,37.5
2006,general_value,Romania,羅馬尼亞,0.21804,23,57,39.3
2006,general_value,Lithuania,立陶宛,0.1545,24,57,41.1
2006,general_value,United States,美國,0.14802,25,57,42.9
2006,general_value,Croatia,克羅埃西亞,0.14802,26,57,44.6
2006,general_value,Canada,加拿大,0.14354,27,57,46.4
2006,general_value,Estonia,愛沙尼亞,0.14321,28,57,48.2
2006,general_value,Serbia,塞爾維亞,0.07067,29,57,50.0
2006,general_value,Finland,芬蘭,0.06627,30,57,51.8
2006,general_value,Argentina,阿根廷,0.0477,31,57,53.6
2006,general_value,Slovak Republic,斯洛伐克,0.02607,32,57,55.4
2006,general_value,Slovenia,斯洛維尼亞,0.02208,33,57,57.1
2006,general_value,Russia,俄羅斯,0.02122,34,57,58.9
2006,general_value,Ireland,愛爾蘭,0.01972,35,57,60.7
2006,general_value,Latvia,拉脫維亞,0.01365,36,57,62.5
2006,general_value,Italy,義大利,-0.00761,37,57,64.3
2006,general_value,Luxembourg,盧森堡,-0.02321,38,57,66.1
2006,general_value,Hungary,匈牙利,-0.03923,39,57,67.9
2006,general_value,Greece,希臘,-0.04049,40,57,69.6
2006,general_value,Australia,澳洲,-0.05467,41,57,71.4
2006,general_value,Germany,德國,-0.09741,42,57,73.2
2006,general_value,Uruguay,烏拉圭,-0.09836,43,57,75.0
2006,general_value,Switzerland,瑞士,-0.10864,44,57,76.8
2006,general_value,Austria,奧地利,-0.1208,45,57,78.6
2006,general_value,Czechia,捷克,-0.12382,46,57,80.4
2006,general_value,New Zealand,紐西蘭,-0.13334,47,57,82.1
2006,general_value,Liechtenstein,列支敦斯登,-0.13711,48,57,83.9
2006,general_value,Norway,挪威,-0.13812,49,57,85.7
2006,general_value,United Kingdom,英國,-0.15694,50,57,87.5
2006,general_value,Belgium,比利時,-0.16419,51,57,89.3
2006,general_value,France,法國,-0.17269,52,57,91.1
2006,general_value,Japan,日本,-0.17772,53,57,92.9
2006,general_value,Sweden,瑞典,-0.18634,54,57,94.6
2006,general_value,Iceland,冰島,-0.19455,55,57,96.4
2006,general_value,Netherlands,荷蘭,-0.21199,56,57,98.2
2006,general_value,Denmark,丹麥,-0.26949,57,57,100.0
2006,instrumental,Kyrgyzstan,吉爾吉斯,0.84244,1,57,0.0
2006,instrumental,Tunisia,突尼西亞,0.83598,2,57,1.8
2006,instrumental,Jordan,約旦,0.80316,3,57,3.6
2006,instrumental,Indonesia,印尼,0.76174,4,57,5.4
2006,instrumental,Thailand,泰國,0.71607,5,57,7.1
2006,instrumental,Colombia,哥倫比亞,0.64666,6,57,8.9
2006,instrumental,Azerbaijan,亞塞拜然,0.54942,7,57,10.7
2006,instrumental,Mexico,墨西哥,0.53848,8,57,12.5
2006,instrumental,Qatar,卡達,0.52228,9,57,14.3
2006,instrumental,Chile,智利,0.51859,10,57,16.1
2006,instrumental,Brazil,巴西,0.48148,11,57,17.9
2006,instrumental,Portugal,葡萄牙,0.4657,12,57,19.6
2006,instrumental,Montenegro,蒙特內哥羅,0.44723,13,57,21.4
2006,instrumental,Argentina,阿根廷,0.43861,14,57,23.2
2006,instrumental,Romania,羅馬尼亞,0.39936,15,57,25.0
2006,instrumental,Macao (China),澳門,0.38629,16,57,26.8
2006,instrumental,Lithuania,立陶宛,0.36881,17,57,28.6
2006,instrumental,Bulgaria,保加利亞,0.35552,18,57,30.4
2006,instrumental,Türkiye,土耳其,0.33617,19,57,32.1
2006,instrumental,Canada,加拿大,0.32304,20,57,33.9
2006,instrumental,United States,美國,0.28745,21,57,35.7
2006,instrumental,Chinese Taipei,臺灣,0.27033,22,57,37.5
2006,instrumental,Russia,俄羅斯,0.21435,23,57,39.3
2006,instrumental,Uruguay,烏拉圭,0.19151,24,57,41.1
2006,instrumental,New Zealand,紐西蘭,0.17472,25,57,42.9
2006,instrumental,United Kingdom,英國,0.17175,26,57,44.6
2006,instrumental,Hong Kong (China),香港,0.16117,27,57,46.4
2006,instrumental,Poland,波蘭,0.1579,28,57,48.2
2006,instrumental,Ireland,愛爾蘭,0.15104,29,57,50.0
2006,instrumental,Italy,義大利,0.11847,30,57,51.8
2006,instrumental,Serbia,塞爾維亞,0.10939,31,57,53.6
2006,instrumental,Australia,澳洲,0.1058,32,57,55.4
2006,instrumental,Iceland,冰島,0.08691,33,57,57.1
2006,instrumental,Greece,希臘,0.08092,34,57,58.9
2006,instrumental,Slovenia,斯洛維尼亞,0.06162,35,57,60.7
2006,instrumental,Estonia,愛沙尼亞,0.05771,36,57,62.5
2006,instrumental,Spain,西班牙,0.05745,37,57,64.3
2006,instrumental,Croatia,克羅埃西亞,0.04624,38,57,66.1
2006,instrumental,Denmark,丹麥,0.03949,39,57,67.9
2006,instrumental,Latvia,拉脫維亞,0.00747,40,57,69.6
2006,instrumental,Sweden,瑞典,-0.05399,41,57,71.4
2006,instrumental,Hungary,匈牙利,-0.07168,42,57,73.2
2006,instrumental,Germany,德國,-0.0722,43,57,75.0
2006,instrumental,France,法國,-0.07299,44,57,76.8
2006,instrumental,Luxembourg,盧森堡,-0.14726,45,57,78.6
2006,instrumental,Norway,挪威,-0.15847,46,57,80.4
2006,instrumental,Slovak Republic,斯洛伐克,-0.18623,47,57,82.1
2006,instrumental,Belgium,比利時,-0.21566,48,57,83.9
2006,instrumental,Finland,芬蘭,-0.21668,49,57,85.7
2006,instrumental,Netherlands,荷蘭,-0.22392,50,57,87.5
2006,instrumental,Czechia,捷克,-0.23797,51,57,89.3
2006,instrumental,Switzerland,瑞士,-0.24902,52,57,91.1
2006,instrumental,Korea,韓國,-0.25912,53,57,92.9
2006,instrumental,Liechtenstein,列支敦斯登,-0.31962,54,57,94.6
2006,instrumental,Israel,以色列,-0.36728,55,57,96.4
2006,instrumental,Austria,奧地利,-0.39706,56,57,98.2
2006,instrumental,Japan,日本,-0.4323,57,57,100.0
2006,interest_learning,Colombia,哥倫比亞,643.51494,1,57,0.0
2006,interest_learning,Thailand,泰國,642.10647,2,57,1.8
2006,interest_learning,Azerbaijan,亞塞拜然,611.6079,3,57,3.6
2006,interest_learning,Mexico,墨西哥,610.97228,4,57,5.4
2006,interest_learning,Jordan,約旦,609.16405,5,57,7.1
2006,interest_learning,Indonesia,印尼,607.94545,6,57,8.9
2006,interest_learning,Brazil,巴西,592.20076,7,57,10.7
2006,interest_learning,Romania,羅馬尼亞,591.3441,8,57,12.5
2006,interest_learning,Chile,智利,590.88512,9,57,14.3
